,Date,Open,High,Low,Close,Adj Close,Volume,sma20,sma100,sma200,bb_bbh,bb_bbl,sma_100_200_diff,bb_diff,sma_100_200_diff_buy,sma_100_200_diff_sell,bb_diff_buy,bb_diff_sell,sma_100_buy,sma_100_sell,sma_200_buy,sma_200_sell,sma_100_bb_bbh_buy,sma_200_bb_bbh_buy,sma_100_bb_bbl_sell,sma_200_bb_bbl_sell,BUY_SELL_FLAG,BUY_SELL_SIGNAL
300,2021-09-27,43234.183594,44313.246094,42190.632813,42235.730469,42235.730469,30980029059,45123.025976549994,41086.600000059996,45528.86650397,49440.22282295502,40805.82913014497,-4442.266503910003,8634.393692810045,0,1,1,0,1,0,0,1,1,1,0,1,DOWN,-
301,2021-09-28,42200.898438,42775.144531,40931.664063,41034.542969,41034.542969,30214940550,44870.18359374999,41139.962460999996,45447.378769595,49511.095591469944,40229.27159603004,-4307.416308595006,9281.823995439903,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
302,2021-09-29,41064.984375,42545.257813,40829.667969,41564.363281,41564.363281,30602359905,44628.830664049994,41238.83916022,45348.985156309995,49427.571710434124,39830.089617665864,-4110.145996089996,9597.48209276826,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
303,2021-09-30,41551.269531,44092.601563,41444.582031,43790.894531,43790.894531,31141681925,44574.179882799996,41351.691503969996,45271.428046935005,49384.93690034498,39763.42286525501,-3919.736542965009,9621.514035089975,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
304,2021-10-01,43816.742188,48436.011719,43320.023438,48116.941406,48116.941406,42850641582,44719.95410155,41495.630644590005,45232.47675786999,49768.70831505378,39671.19988804622,-3736.8461132799857,10097.50842700756,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
305,2021-10-02,48137.46875,48282.0625,47465.496094,47711.488281,47711.488281,30614346492,44802.36503905,41626.1211524,45187.00968755499,49988.08668011959,39616.643397980406,-3560.8885351549907,10371.443282139182,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
306,2021-10-03,47680.027344,49130.691406,47157.289063,48199.953125,48199.953125,26638115879,44964.20898434999,41791.74289068,45133.654980524996,50357.76908509887,39570.64888360111,-3341.9120898449983,10787.12020149776,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
307,2021-10-04,48208.90625,49456.777344,47045.003906,49112.902344,49112.902344,33383173002,45065.22949215,41961.00914067999,45089.92488286999,50685.379261319744,39445.079722980256,-3128.9157421900018,11240.299538339488,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
308,2021-10-05,49174.960938,51839.984375,49072.839844,51514.8125,51514.8125,35873904236,45232.15273435,42129.66082037,45055.765683649995,51385.05797511997,39079.24749358003,-2926.104863279994,12305.810481539942,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
309,2021-10-06,51486.664063,55568.464844,50488.191406,55361.449219,55361.449219,49034730168,45611.057226549994,42338.93195317999,45041.00470709,53127.88946062217,38094.224992477815,-2702.0727539100044,15033.664468144358,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
310,2021-10-07,55338.625,55338.625,53525.46875,53805.984375,53805.984375,36807860413,45937.98046874999,42518.31402349,45022.417519589995,54242.06647086318,37633.894466636804,-2504.103496099997,16608.172004226377,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
311,2021-10-08,53802.144531,55922.980469,53688.054688,53967.847656,53967.847656,34800873924,46222.4546875,42707.58414067,45019.611035215,55190.978371661084,37253.93100333892,-2312.0268945450007,17937.047368322164,0,1,1,0,1,0,0,1,1,1,1,1,DOWN,-
312,2021-10-09,53929.78125,55397.945313,53735.144531,54968.222656,54968.222656,32491211414,46607.8548828,42921.545195349994,45020.75742192999,56350.67708445666,36865.03268114333,-2099.212226579999,19485.64440331333,0,1,1,0,1,0,1,0,1,1,1,1,DOWN,BUY
313,2021-10-10,54952.820313,56401.304688,54264.257813,54771.578125,54771.578125,39527792364,47204.243749999994,43130.29050785,45030.743984429995,57402.063149666064,37006.424350333924,-1900.453476579998,20395.63879933214,0,1,1,0,1,0,1,0,1,1,1,1,DOWN,BUY
314,2021-10-11,54734.125,57793.039063,54519.765625,57484.789063,57484.789063,42637331698,48043.799414099994,43358.452929729996,45059.64712896501,58713.21968825041,37374.37913994958,-1701.1941992350112,21338.840548300825,0,1,1,0,1,0,1,0,1,1,1,1,DOWN,BUY
315,2021-10-12,57526.832031,57627.878906,54477.972656,56041.058594,56041.058594,41083758949,48667.12695315,43565.98570317,45064.165859434994,59670.7035306845,37663.5503756155,-1498.1801562649925,22007.153155068998,0,1,1,0,1,0,1,0,1,1,1,1,DOWN,BUY
316,2021-10-13,56038.257813,57688.660156,54370.972656,57401.097656,57401.097656,41684252783,49292.426953149996,43802.53664066999,45071.30378912,60778.309809143386,37806.544097156606,-1268.7671484500097,22971.76571198678,0,1,1,0,1,0,1,0,1,1,1,1,DOWN,BUY
317,2021-10-14,57372.832031,58478.734375,56957.074219,57321.523438,57321.523438,36615791366,50016.51562504999,44033.399921920005,45078.15767584,61609.36503590541,38423.66621419458,-1044.757753919992,23185.69882171083,0,1,1,0,1,0,1,0,1,1,1,1,DOWN,BUY
318,2021-10-15,57345.902344,62757.128906,56868.144531,61593.949219,61593.949219,51780081801,50960.3833985,44310.786132860005,45097.37642584,63083.923880382295,38836.84291661771,-786.5902929799922,24247.080963764587,0,1,1,0,1,0,1,0,1,1,1,1,DOWN,BUY
319,2021-10-16,61609.527344,62274.476563,60206.121094,60892.179688,60892.179688,34250964237,51844.56542975,44590.934218799994,45107.248867250004,64155.658790827154,39533.47206867285,-516.3146484500103,24622.186722154307,0,1,1,0,1,0,1,0,1,1,1,1,DOWN,BUY
320,2021-10-17,60887.652344,61645.523438,59164.46875,61553.617188,61553.617188,29032367511,52810.4597657,44868.490273489995,45120.422793034995,64984.958014932534,40635.96151646746,-251.9325195450001,24348.996498465072,0,1,1,0,1,0,1,0,1,1,1,1,DOWN,BUY
321,2021-10-18,61548.804688,62614.660156,60012.757813,62026.078125,62026.078125,38055562075,53860.036523500006,45153.54585942999,45135.07414069,65395.3320640054,42324.74098299461,18.471718739994685,23070.59108101079,1,0,1,0,1,0,1,0,1,1,1,1,_,-
322,2021-10-19,62043.164063,64434.535156,61622.933594,64261.992188,64261.992188,40471196346,54994.91796885,45453.76390630999,45159.46253913,65918.04205762532,44071.79388007468,294.30136717999267,21846.248177550646,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
323,2021-10-20,64284.585938,66930.390625,63610.675781,65992.835938,65992.835938,40788955582,56105.0150392,45782.13378913,45201.407265695,66757.25374890029,45452.776329499706,580.726523434998,21304.47741940058,1,0,1,0,1,0,1,0,1,1,1,0,UP,-
324,2021-10-21,66002.234375,66600.546875,62117.410156,62210.171875,62210.171875,45908121370,56809.67656265,46077.21525397,45218.66535163,67113.88550860854,46505.46761669146,858.5499023399971,20608.41789191708,1,0,1,0,1,0,1,0,1,1,0,1,UP,-
325,2021-10-22,62237.890625,63715.023438,60122.796875,60692.265625,60692.265625,38434082775,57458.715429849995,46355.91443365999,45226.837285225,66995.54979777169,47921.8810619283,1129.0771484349898,19073.668735843385,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
326,2021-10-23,60694.628906,61743.878906,59826.523438,61393.617188,61393.617188,26882546034,58118.398633,46652.04330085,45242.84357429,66788.01434148534,49448.782924514664,1409.1997265600003,17339.231416970673,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
327,2021-10-24,61368.34375,61505.804688,59643.34375,60930.835938,60930.835938,27316183882,58709.2953127,46947.1362696,45267.25306648,66398.75361775416,51019.83700764584,1679.88320312,15378.916610108325,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
328,2021-10-25,60893.925781,63729.324219,60691.800781,63039.824219,63039.824219,31064911614,59285.54589865,47262.2038282,45290.83242195,66440.82993264533,52130.26186465467,1971.3714062500003,14310.568067990658,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
329,2021-10-26,63032.761719,63229.027344,59991.160156,60363.792969,60363.792969,34878965587,59535.66308615,47547.87365242,45301.426367265,66471.1278561501,52600.1983161499,2246.4472851550017,13870.929540000194,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
330,2021-10-27,60352.0,61435.183594,58208.1875,58482.386719,58482.386719,43657076893,59769.483203350006,47824.5191993,45294.872128985,66214.48272092959,53324.48368577042,2529.647070314997,12889.99903515917,1,0,1,0,1,0,0,1,1,1,1,1,UP,SELL
331,2021-10-28,58470.730469,62128.632813,58206.917969,60622.136719,60622.136719,45257083247,60102.1976565,48132.66708993,45296.95798836,65976.61947919511,54227.77583380489,2835.709101569999,11748.843645390225,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
332,2021-10-29,60624.871094,62927.609375,60329.964844,62227.964844,62227.964844,36856881767,60465.1847659,48433.83980478,45308.630546955,65907.06224986938,55023.30728193062,3125.2092578250013,10883.754967938767,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
333,2021-10-30,62239.363281,62330.144531,60918.386719,61888.832031,61888.832031,32157938616,60821.047461199996,48729.59707040001,45300.557421955,65619.94322061523,56022.151701784765,3429.039648445003,9597.791518830461,1,0,1,0,1,0,0,1,1,1,1,1,UP,SELL
334,2021-10-31,61850.488281,62406.171875,60074.328125,61318.957031,61318.957031,32241199927,61012.75585960001,49006.9711329,45291.60373054501,65563.12406862363,56462.38765057639,3715.36740235499,9100.736418047236,1,0,1,0,1,0,0,1,1,1,1,1,UP,SELL
335,2021-11-01,61320.449219,62419.003906,59695.183594,61004.40625,61004.40625,36150572843,61260.92324240001,49274.09074227,45280.0557032,65199.9538136435,57321.892671156515,3994.035039069997,7878.061142486986,1,0,1,0,1,0,0,1,1,1,1,1,UP,SELL
336,2021-11-02,60963.253906,64242.792969,60673.054688,63226.402344,63226.402344,37746665647,61552.1884768,49552.852890710004,45288.323769605,65153.520314105495,57950.85663949451,4264.529121105006,7202.663674610987,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
337,2021-11-03,63254.335938,63516.9375,61184.238281,62970.046875,62970.046875,36124731509,61834.61464864999,49809.17800790001,45299.75490241501,64912.42100798632,58756.80828931367,4509.423105485002,6155.612718672652,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
338,2021-11-04,62941.804688,63123.289063,60799.664063,61452.230469,61452.230469,32615846901,61827.52871115001,50029.63089853,45325.935136789994,64908.169992749295,58746.88742955072,4703.695761740004,6161.282563198576,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
339,2021-11-05,61460.078125,62541.46875,60844.609375,61125.675781,61125.675781,30605102446,61839.20351579999,50240.928593840006,45352.94218757,64907.32174196562,58771.085289634364,4887.986406270007,6136.236452331257,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
340,2021-11-06,61068.875,61590.683594,60163.78125,61527.480469,61527.480469,29094934221,61837.896679850004,50456.11917978,45378.214433664994,64906.52258730515,58769.270772394855,5077.904746115004,6137.251814910298,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
341,2021-11-07,61554.921875,63326.988281,61432.488281,63326.988281,63326.988281,24726754302,61902.94218765,50667.03359384,45425.31892585,65039.17202546936,58766.71234983064,5241.714667990003,6272.459675638718,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
342,2021-11-08,63344.066406,67673.742188,63344.066406,67566.828125,67566.828125,41125608330,62068.18398449999,50926.43992196,45504.341699285,65944.98880178903,58191.37916721095,5422.098222674998,7753.6096345780825,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
343,2021-11-09,67549.734375,68530.335938,66382.0625,66971.828125,66971.828125,42357991721,62117.13359385,51196.409257900006,45583.73257819,66209.63868418809,58024.62850351191,5612.676679710006,8185.010180676181,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
344,2021-11-10,66953.335938,68789.625,63208.113281,64995.230469,64995.230469,48730828378,62256.386523550005,51454.342109460005,45658.454394595,66537.27305567403,57975.49999142598,5795.887714865006,8561.773064248046,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
345,2021-11-11,64978.890625,65579.015625,64180.488281,64949.960938,64949.960938,35880633236,62469.2712892,51722.31191415,45738.18292975499,66840.36767286819,58098.1749055318,5984.128984395007,8742.19276733639,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
346,2021-11-12,64863.980469,65460.816406,62333.914063,64155.941406,64155.941406,36084893887,62607.3875001,51966.39628915,45788.85386725499,67008.26742483769,58206.5075753623,6177.542421895007,8801.759849475384,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
347,2021-11-13,64158.121094,64915.675781,63303.734375,64469.527344,64469.527344,30474228777,62784.3220704,52202.39601571,45836.03591803499,67185.89777403866,58382.74636676133,6366.3600976750095,8803.151407277335,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
348,2021-11-14,64455.371094,65495.179688,63647.808594,65466.839844,65466.839844,25122092191,62905.67285165,52428.89941415,45889.24660163,67459.91139151267,58351.43431178733,6539.652812519998,9108.477079725337,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
349,2021-11-15,65521.289063,66281.570313,63548.144531,63557.871094,63557.871094,30558763548,63065.3767579,52618.92011728,45939.260410225,67473.54068057633,58657.21283522367,6679.659707055005,8816.327845352665,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
350,2021-11-16,63721.195313,63721.195313,59016.335938,60161.246094,60161.246094,46844335592,63149.31972665,52782.55140634,45951.31576179,67259.03491440261,59039.60453889739,6831.235644549997,8219.430375505224,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
351,2021-11-17,60139.621094,60823.609375,58515.410156,60368.011719,60368.011719,39178392930,63136.613476649996,52922.57750009,45964.01556647999,67278.94581304466,58994.281140255334,6958.5619336100135,8284.664672789324,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
352,2021-11-18,60360.136719,60948.5,56550.792969,56942.136719,56942.136719,41388338699,62872.3220704,53036.14855478,45965.57085945,67810.81347852862,57933.83066227137,7070.577695329994,9876.982816257252,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
353,2021-11-19,56896.128906,58351.113281,55705.179688,58119.578125,58119.578125,38702407772,62683.8593751,53161.40796884,45970.16728523,68029.03375098978,57338.684999210214,7191.240683609998,10690.348751779566,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
354,2021-11-20,58115.082031,59859.878906,57469.726563,59697.195313,59697.195313,30624264863,62602.77128920001,53314.09703134,46001.98556648,68075.98138567457,57129.56119272546,7312.111464860005,10946.420192949117,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
355,2021-11-21,59730.507813,60004.425781,58618.929688,58730.476563,58730.476563,26123447605,62489.07480485,53423.46859384,46008.517910229995,68180.49820568223,56797.65140401777,7414.9506836100045,11382.846801664462,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
356,2021-11-22,58706.847656,59266.359375,55679.839844,56289.289063,56289.289063,35036121783,62142.21914080001,53515.39203134,46007.98177742,68426.31041876359,55858.12786283642,7507.410253920003,12568.182555927167,1,0,1,0,1,0,0,1,1,1,1,1,UP,SELL
357,2021-11-23,56304.554688,57875.515625,55632.761719,57569.074219,57569.074219,37485803899,61872.170507999996,53620.61273446999,46009.045136795,68448.16999683241,55296.171019167574,7611.567597674992,13151.998977664836,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
358,2021-11-24,57565.851563,57803.066406,55964.222656,56280.425781,56280.425781,36635566789,61613.580273600004,53723.37214853,45996.42837898,68627.4626172761,54599.697929923896,7726.943769549995,14027.76468735221,1,0,1,0,1,0,0,1,1,1,1,1,UP,SELL
359,2021-11-25,57165.417969,59367.96875,57146.683594,57274.679688,57274.679688,34284016248,61421.030468950004,53849.16535166,45991.64019539,68684.9030808157,54157.157857084305,7857.52515627,14527.745223731392,1,0,1,0,1,0,0,1,1,1,1,1,UP,SELL
360,2021-11-26,58960.285156,59183.480469,53569.765625,53569.765625,53569.765625,41810748221,61023.14472675,53936.85113291,45980.19003914,69051.64388135514,52994.645572144866,7956.6610937700025,16056.99830921027,1,0,1,0,1,0,0,1,1,1,0,1,UP,SELL
361,2021-11-27,53736.429688,55329.257813,53668.355469,54815.078125,54815.078125,30560857714,60597.54921895,54017.82613291,45970.74255867,68986.75369209988,52208.34474580012,8047.083574240001,16778.408946299765,1,0,1,0,1,0,0,1,1,1,1,1,UP,SELL
362,2021-11-28,54813.023438,57393.84375,53576.734375,57248.457031,57248.457031,28116886357,60081.63066425,54096.91894541,46011.232168045,67945.67401831399,52217.58731018601,8085.686777365001,15728.08670812798,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
363,2021-11-29,57291.90625,58872.878906,56792.527344,57806.566406,57806.566406,32370840356,59623.36757830001,54185.92968759,46051.684043044996,66872.04862501661,52374.6865315834,8134.245644545008,14497.362093433214,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
364,2021-11-30,57830.113281,59113.402344,56057.28125,57005.425781,57005.425781,36708594618,59223.8773439,54262.76742196,46087.30849617001,66116.21720747455,52331.53748032545,8175.458925789993,13784.679727149094,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
365,2021-12-01,56907.964844,59041.683594,56553.082031,57229.828125,57229.828125,36858195307,58837.87070325001,54339.60421883,46139.65669929501,65252.384253057986,52423.35715344203,8199.947519534988,12829.027099615952,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
366,2021-12-02,57217.371094,57349.234375,55895.132813,56477.816406,56477.816406,32379968686,58453.964453249995,54427.32121101001,46189.76548835499,64455.13468103207,52452.79422546792,8237.555722655015,12002.340455564146,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
367,2021-12-03,56509.164063,57482.167969,52496.585938,53598.246094,53598.246094,39789134215,57910.40039075001,54473.69578132,46240.06916023,63594.62393675959,52226.176844740425,8233.62662109,11368.447092019167,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
368,2021-12-04,53727.878906,53904.679688,42874.617188,49200.703125,49200.703125,61385677469,57097.093554800005,54496.28062507,46271.525664135006,62877.779944276066,51316.407165323944,8224.754960934995,11561.372778952122,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
369,2021-12-05,49201.519531,49768.148438,47857.496094,49368.847656,49368.847656,37198201161,56387.6423829,54499.38242194,46333.35769538499,62303.71193324254,50471.57283255745,8166.024726555006,11832.13910068509,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
370,2021-12-06,49413.480469,50929.519531,47281.035156,50582.625,50582.625,37707308001,55908.71132819999,54516.1846485,46382.357128979995,62071.01669821653,49746.40595818345,8133.827519520004,12324.61074003308,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
371,2021-12-07,50581.828125,51934.78125,50175.808594,50700.085938,50700.085938,33676814852,55425.31503915001,54534.88718757,46449.33410164001,61629.20118255036,49221.42889574966,8085.553085929991,12407.772286800697,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
372,2021-12-08,50667.648438,51171.375,48765.988281,50504.796875,50504.796875,28479699446,55103.448046950005,54569.38531257,46514.17492195,61619.271865674455,48587.624228225555,8055.210390619999,13031.6476374489,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
373,2021-12-09,50450.082031,50797.164063,47358.351563,47672.121094,47672.121094,29603577251,54581.0751954,54574.43964850999,46578.682617264996,61693.738717548054,47468.41167325195,7995.757031244997,14225.327044296107,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
374,2021-12-10,47642.144531,50015.253906,47023.699219,47243.304688,47243.304688,30966005122,53958.38066415,54558.40242195,46621.36923835999,61345.70945435641,46571.05187394359,7937.033183590007,14774.657580412822,1,0,1,0,0,1,1,0,1,1,1,0,UP,-
375,2021-12-11,47264.632813,49458.210938,46942.347656,49362.507813,49362.507813,25775869261,53489.98222665,54558.750273519996,46676.170664145,60795.10836305765,46184.85609024235,7882.579609374996,14610.252272815298,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
376,2021-12-12,49354.855469,50724.867188,48725.851563,50098.335938,50098.335938,21939223599,53180.4345704,54559.4798829,46730.191347739994,60509.48758013613,45851.381560663875,7829.288535160005,14658.106019472252,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
377,2021-12-13,50114.742188,50205.0,45894.847656,46737.480469,46737.480469,32166727776,52638.8548829,54527.40843758999,46771.693906335,60188.16503054716,45089.544735252835,7755.714531254991,15098.620295294328,1,0,1,0,0,1,1,0,1,1,1,1,UP,-
378,2021-12-14,46709.824219,48431.398438,46424.496094,46612.632813,46612.632813,34638619079,52155.4652345,54476.00066416,46826.269043055,59944.45003758054,44366.48043141946,7649.731621104998,15577.969606161074,1,0,1,0,0,1,1,0,1,1,1,1,UP,-
379,2021-12-15,48379.753906,49473.957031,46671.964844,48896.722656,48896.722656,36541828520,51736.5673829,54438.63253916,46897.672324305,59276.39443242311,44196.74033337689,7540.960214854997,15079.654099046224,1,0,1,0,0,1,1,0,1,1,1,1,UP,-
380,2021-12-16,48900.464844,49425.574219,47529.878906,47665.425781,47665.425781,27268150947,51441.3503907,54447.17550791,46957.60880868,59131.8052066626,43750.8955747374,7489.566699229996,15380.909631925198,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
381,2021-12-17,47653.730469,48004.894531,45618.214844,46202.144531,46202.144531,32902725329,51010.703710999995,54448.283046970006,47001.955253989996,58860.20795448199,43161.199467517996,7446.32779298001,15699.008486963998,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
382,2021-12-18,46219.253906,47313.828125,45598.441406,46848.777344,46848.777344,26098292690,50490.71972665,54452.85660166,47052.774511805,57988.42580338785,42993.01364991215,7400.082089855001,14995.4121534757,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
383,2021-12-19,46853.867188,48089.664063,46502.953125,46707.015625,46707.015625,25154053861,49935.7421876,54471.08765635,47098.433691490005,56801.7859506683,43069.6984245317,7372.653964859994,13732.087526136602,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
384,2021-12-20,46707.0625,47401.71875,45579.808594,46880.277344,46880.277344,30961902129,49429.48476574999,54487.87585948001,47136.791250085,55592.96255897629,43266.0069725237,7351.0846093950095,12326.95558645259,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
385,2021-12-21,46886.078125,49300.917969,46698.773438,48936.613281,48936.613281,27055803928,49014.82402355,54516.609296979994,47197.00228524001,54032.81142277323,43996.83662432677,7319.607011739987,10035.974798446463,1,0,1,0,1,0,1,0,0,1,1,1,UP,-
386,2021-12-22,48937.097656,49544.796875,48450.941406,48628.511719,48628.511719,24447979559,48622.3587892,54553.26367198001,47262.385058679996,52290.4206858012,44954.2968925988,7290.87861330001,7336.123793202394,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
387,2021-12-23,48626.34375,51332.339844,48065.835938,50784.539063,50784.539063,28223878108,48481.673437649995,54590.184140729994,47336.995859464994,51540.85999914026,45422.48687615973,7253.188281265,6118.373122980527,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
388,2021-12-24,50806.050781,51814.027344,50514.496094,50822.195313,50822.195313,24367912228,48562.748047049994,54616.64261729999,47423.303300875006,51775.92993427415,45349.56615982584,7193.3393164249865,6426.363774448313,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
389,2021-12-25,50854.917969,51176.597656,50236.707031,50429.859375,50429.859375,19030650914,48615.798633,54643.1076173,47508.089433685,51914.365292624876,45317.23197337512,7135.018183614993,6597.133319249755,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
390,2021-12-26,50428.691406,51196.378906,49623.105469,50809.515625,50809.515625,20964372926,48627.143164249996,54678.52757824,47575.411406340005,51954.12751513659,45300.1588133634,7103.116171899994,6653.968701773192,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
391,2021-12-27,50802.609375,51956.328125,50499.46875,50640.417969,50640.417969,24324345758,48624.1597658,54702.14812512,47645.100507905,51943.80221757381,45304.5173140262,7057.047617215001,6639.28490354761,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
392,2021-12-28,50679.859375,50679.859375,47414.210938,47588.855469,47588.855469,33430376883,48478.3626955,54705.43449231,47696.37279306,51709.77270892774,45246.95268207226,7009.06169925,6462.820026855479,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
393,2021-12-29,47623.871094,48119.742188,46201.496094,46444.710938,46444.710938,30049226299,48416.992187699994,54741.44359388,47750.83376962501,51752.27150255944,45081.71287284055,6990.609824254992,6670.558629718886,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
394,2021-12-30,46490.605469,47879.964844,46060.3125,47178.125,47178.125,26686491018,48413.7332033,54806.28808607,47791.23509775,51753.717565025894,45073.7488415741,7015.05298832,6679.968723451791,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
395,2021-12-31,47169.371094,48472.527344,45819.953125,46306.445313,46306.445313,36974172400,48260.9300783,54833.60746107,47821.674941499994,51691.702317177595,44830.157839422405,7011.932519570008,6861.544477755189,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
396,2022-01-01,46311.746094,47827.3125,46288.484375,47686.8125,47686.8125,24582667004,48140.3539064,54861.52460951,47858.077656345005,51472.43341358821,44808.27439921179,7003.446953164996,6664.159014376419,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
397,2022-01-02,47680.925781,47881.40625,46856.9375,47345.21875,47345.21875,27951569547,48170.740820449995,54906.57929701,47903.06843759501,51461.925651351754,44879.55598954824,7003.510859414993,6582.369661803517,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
398,2022-01-03,47284.214844,47510.726563,46053.820313,46053.820313,46053.820313,32053757952,48142.80019545,54939.95156264,47943.070019629995,51495.33733192631,44790.26305897369,6996.881543010008,6705.074272952625,1,0,1,0,1,0,1,0,1,1,1,1,UP,-
